attempt_id,run_id,proposal_id,family,window,scope,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,deal_rows,deal_sha256,effective_lots,baseline_lots,lot_step_verified,pb_rows,sca_rows,eth_rows,funding_rows,bfx_rows,magic_gate_pass,regression_pass,ea_sha256,parameter_json,config_file,deal_file,from_date,to_date,started_at,finished_at,elapsed_seconds,error
65573d06144e43d8a46157632c072cfc,gdd2p_oos_gdd10_03_20260816113559_65573d,GDD10_03,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=564.28 (0.8718x), PF=1.4269 (0.9586x), DD=16.1469% (1.3447x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,564.28,1.4269,16.1469,310,620,7FCDCB947135A59AF980489A96C4E6B988A609FC6E020B39C707418696DF8D8C,0.01|0.02,0.01|0.02,True,88,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 8, ""GoldLabPBSlowEMA"": 21}",ml\gold_dd2\configs\gdd2p_oos_gdd10_03_20260816113559_65573d.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_03_20260816113559_65573d_deals.csv,2016.06.21,2021.06.20,2026-08-16T02:35:59+00:00,2026-08-16T02:36:50+00:00,50.403,
f5f2c2b44bb54b0fa727dca3c360479f,gdd2p_is_gdd10_04_20260816113650_f5f2c2,GDD10_04,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,DOMINATED,"IS net=2423.08 (0.9974x), PF=1.8086 (0.9107x), DD=19.1821% (1.5590x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2423.08,1.8086,19.1821,323,646,A647D1A73D7BDA5F1DCB5BB3EC7214512CAC5B31AA99C2E04E1600285F0BCB7C,0.01|0.02,0.01|0.02,True,162,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 8, ""GoldLabPBSlowEMA"": 34}",ml\gold_dd2\configs\gdd2p_is_gdd10_04_20260816113650_f5f2c2.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_04_20260816113650_f5f2c2_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:36:50+00:00,2026-08-16T02:38:00+00:00,70.370,
a52720f856be4739b3a79e8adfd90a2f,gdd2p_is_gdd10_05_20260816113800_a52720,GDD10_05,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2440.69 (1.0047x), PF=1.8513 (0.9322x), DD=17.4367% (1.4172x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2440.69,1.8513,17.4367,317,634,A96739BF8DAF0C01C311148F05B2D946990B2EA42C67E9435AA30BCFE26B6C52,0.01|0.02,0.01|0.02,True,150,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 10, ""GoldLabPBSlowEMA"": 30}",ml\gold_dd2\configs\gdd2p_is_gdd10_05_20260816113800_a52720.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_05_20260816113800_a52720_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:38:00+00:00,2026-08-16T02:39:11+00:00,70.412,
de39b086155645569e1962fcded60b6b,gdd2p_oos_gdd10_05_20260816113911_de39b0,GDD10_05,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=568.33 (0.8780x), PF=1.4315 (0.9616x), DD=15.3646% (1.2795x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,568.33,1.4315,15.3646,311,622,AE0A3AD46660E350B0DD931998A4DFAE61515A04FE7687D75E2C11C37A477522,0.01|0.02,0.01|0.02,True,90,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 10, ""GoldLabPBSlowEMA"": 30}",ml\gold_dd2\configs\gdd2p_oos_gdd10_05_20260816113911_de39b0.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_05_20260816113911_de39b0_deals.csv,2016.06.21,2021.06.20,2026-08-16T02:39:11+00:00,2026-08-16T02:40:01+00:00,50.393,
e1f07edfc47d4bbf99d4bda5964365c1,gdd2p_is_gdd10_06_20260816114001_e1f07e,GDD10_06,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2579.90 (1.0620x), PF=1.8999 (0.9566x), DD=15.1389% (1.2304x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2579.9,1.8999,15.1389,320,640,909DA88A57FFF26F8960301281F1D426E72A60263F5B3ED6BA685930E5BACC32,0.01|0.02,0.01|0.02,True,156,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 10, ""GoldLabPBSlowEMA"": 40}",ml\gold_dd2\configs\gdd2p_is_gdd10_06_20260816114001_e1f07e.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_06_20260816114001_e1f07e_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:40:01+00:00,2026-08-16T02:41:11+00:00,70.365,
76ec260b146d432ba8bff5d92d2ea1c4,gdd2p_oos_gdd10_06_20260816114111_76ec26,GDD10_06,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=571.48 (0.8829x), PF=1.4231 (0.9560x), DD=13.5412% (1.1277x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,571.48,1.4231,13.5412,316,632,92B54525A4A02D75D32D84A8A00EF81ACB689017191A7CB785C848B9B0854EB1,0.01|0.02,0.01|0.02,True,100,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 10, ""GoldLabPBSlowEMA"": 40}",ml\gold_dd2\configs\gdd2p_oos_gdd10_06_20260816114111_76ec26.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_06_20260816114111_76ec26_deals.csv,2016.06.21,2021.06.20,2026-08-16T02:41:11+00:00,2026-08-16T02:42:02+00:00,50.422,
aaf7e923813e4bb0aad82e1d25113045,gdd2p_is_gdd10_07_20260816114202_aaf7e9,GDD10_07,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2606.81 (1.0731x), PF=1.9092 (0.9613x), DD=14.6125% (1.1876x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2606.81,1.9092,14.6125,321,642,401D397968A7F1CDD2DA7028DFBBDA02BF08043F58C923BB6EA46AE1CDD449AF,0.01|0.02,0.01|0.02,True,158,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 10, ""GoldLabPBSlowEMA"": 50}",ml\gold_dd2\configs\gdd2p_is_gdd10_07_20260816114202_aaf7e9.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_07_20260816114202_aaf7e9_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:42:02+00:00,2026-08-16T02:43:12+00:00,70.366,
448b3977fa764cfbbeccf00106ba9718,gdd2p_oos_gdd10_07_20260816114312_448b39,GDD10_07,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=583.98 (0.9022x), PF=1.4259 (0.9579x), DD=15.7346% (1.3104x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,583.98,1.4259,15.7346,319,638,9597A93F0C8B1DB4E0BC0FF57683178CDD25DDEA502682B46A7C91A66907E84A,0.01|0.02,0.01|0.02,True,106,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 10, ""GoldLabPBSlowEMA"": 50}",ml\gold_dd2\configs\gdd2p_oos_gdd10_07_20260816114312_448b39.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_07_20260816114312_448b39_deals.csv,2016.06.21,2021.06.20,2026-08-16T02:43:12+00:00,2026-08-16T02:44:03+00:00,50.392,
961d2fc9f2bb42be8f95431378a9b5c7,gdd2p_is_gdd10_08_20260816114403_961d2f,GDD10_08,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2513.77 (1.0348x), PF=1.8816 (0.9474x), DD=13.3067% (1.0815x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2513.77,1.8816,13.3067,317,634,56BCDBE09A43F39DC63004216287C99D6F227514EC111876F54583FF2D68C615,0.01|0.02,0.01|0.02,True,150,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 12, ""GoldLabPBSlowEMA"": 36}",ml\gold_dd2\configs\gdd2p_is_gdd10_08_20260816114403_961d2f.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_08_20260816114403_961d2f_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:44:03+00:00,2026-08-16T02:45:13+00:00,70.377,
ec26ed0e6aaa42bdbab80fbf9ba39c9e,gdd2p_oos_gdd10_08_20260816114513_ec26ed,GDD10_08,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=556.95 (0.8604x), PF=1.4195 (0.9536x), DD=13.8237% (1.1512x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,556.95,1.4195,13.8237,312,624,080D59029903E5778D18D64B67E33299239F647D1E0CB06F80FE3FCFBB9E8D62,0.01|0.02,0.01|0.02,True,92,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 12, ""GoldLabPBSlowEMA"": 36}",ml\gold_dd2\configs\gdd2p_oos_gdd10_08_20260816114513_ec26ed.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_08_20260816114513_ec26ed_deals.csv,2016.06.21,2021.06.20,2026-08-16T02:45:13+00:00,2026-08-16T02:46:03+00:00,50.406,
3f8e7264351049c8b547044556a6d54a,gdd2p_is_gdd10_09_20260816114603_3f8e72,GDD10_09,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2522.22 (1.0382x), PF=1.8800 (0.9466x), DD=12.7803% (1.0387x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2522.22,1.88,12.7803,319,638,D63D59E960B1E1B8BFEEBAA32EEFFDAA6000F70D009DCE52701EC1608A411AD0,0.01|0.02,0.01|0.02,True,154,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 12, ""GoldLabPBSlowEMA"": 48}",ml\gold_dd2\configs\gdd2p_is_gdd10_09_20260816114603_3f8e72.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_09_20260816114603_3f8e72_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:46:03+00:00,2026-08-16T02:47:14+00:00,70.382,
b1497e9c78e7492aaaa694fbc7c1dae5,gdd2p_oos_gdd10_09_20260816114714_b1497e,GDD10_09,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=569.23 (0.8794x), PF=1.4163 (0.9514x), DD=14.8376% (1.2357x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,569.23,1.4163,14.8376,317,634,3D1C142AC0A4BFC8A516B69B736681CE232C622E1F3646DF4D6C32A8ACF3F209,0.01|0.02,0.01|0.02,True,102,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 12, ""GoldLabPBSlowEMA"": 48}",ml\gold_dd2\configs\gdd2p_oos_gdd10_09_20260816114714_b1497e.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_09_20260816114714_b1497e_deals.csv,2016.06.21,2021.06.20,2026-08-16T02:47:14+00:00,2026-08-16T02:48:04+00:00,50.398,
d9fa406b32c349f9aa8fa79c7316a7fa,gdd2p_is_gdd10_10_20260816114804_d9fa40,GDD10_10,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2694.07 (1.1090x), PF=2.0734 (1.0440x), DD=12.9798% (1.0549x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2694.07,2.0734,12.9798,309,618,D27ED677FFCD624FB660F64EAAA3153A7227FBDCF5B871FC71547DD51D2D576C,0.01|0.02,0.01|0.02,True,134,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 15, ""GoldLabPBSlowEMA"": 40}",ml\gold_dd2\configs\gdd2p_is_gdd10_10_20260816114804_d9fa40.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_10_20260816114804_d9fa40_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:48:04+00:00,2026-08-16T02:49:15+00:00,70.374,
e46bfcd4641848fbb7050e74a050d83b,gdd2p_oos_gdd10_10_20260816114915_e46bfc,GDD10_10,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=515.64 (0.7966x), PF=1.3839 (0.9297x), DD=16.5462% (1.3779x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,515.64,1.3839,16.5462,311,622,25FB508EB063162DB9D5A58A9C5FC4689D5C3E81A020D969B224A9198E522F94,0.01|0.02,0.01|0.02,True,90,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 15, ""GoldLabPBSlowEMA"": 40}",ml\gold_dd2\configs\gdd2p_oos_gdd10_10_20260816114915_e46bfc.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_10_20260816114915_e46bfc_deals.csv,2016.06.21,2021.06.20,2026-08-16T02:49:15+00:00,2026-08-16T02:50:05+00:00,50.389,
131c8c1668c542d5931471e2db03f385,gdd2p_is_gdd10_11_20260816115005_131c8c,GDD10_11,pb_ema_pair,IS,GOLD2,FAILED,RUN_FAILED,FileNotFoundError,FILE_COMMON deal log missing: C:\Users\f\AppData\Roaming\MetaQuotes\Terminal\Common\Files\gdd2p_is_gdd10_11_20260816115005_131c8c_deals.csv,0,,,,,,,,0.01|0.02,,,,,,,,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 15, ""GoldLabPBSlowEMA"": 50}",ml\gold_dd2\configs\gdd2p_is_gdd10_11_20260816115005_131c8c.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_11_20260816115005_131c8c_deals.csv,2021.06.21,2026.06.20,2026-08-16T02:50:05+00:00,2026-08-16T03:16:43+00:00,1598.357,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\gold_dd2\run_all2.py"", line 460, in execute
    if not MT5_PATH.is_file():
        ^^^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: FILE_COMMON deal log missing: C:\Users\f\AppData\Roaming\MetaQuotes\Terminal\Common\Files\gdd2p_is_gdd10_11_20260816115005_131c8c_deals.csv
"
873bd4daf98c419c9b1fc5732925acc1,gdd2p_is_gdd10_12_20260816121643_873bd4,GDD10_12,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2590.23 (1.0662x), PF=1.9924 (1.0032x), DD=14.2992% (1.1622x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2590.23,1.9924,14.2992,314,628,EDF2BE30C89903566A04210078E04F9440B2070C40519C50D35D41E8C58E2EB9,0.01|0.02,0.01|0.02,True,144,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 15, ""GoldLabPBSlowEMA"": 60}",ml\gold_dd2\configs\gdd2p_is_gdd10_12_20260816121643_873bd4.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_12_20260816121643_873bd4_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:16:43+00:00,2026-08-16T03:18:04+00:00,80.450,
a973ef8e4ec4497b99314d1668dfccbc,gdd2p_oos_gdd10_12_20260816121804_a973ef,GDD10_12,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=601.32 (0.9290x), PF=1.4183 (0.9528x), DD=14.9358% (1.2438x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,601.32,1.4183,14.9358,325,650,2078CB29D71C0686C401D05001B1DA7D43DFC15925E45923161967D2FBDDE581,0.01|0.02,0.01|0.02,True,118,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 15, ""GoldLabPBSlowEMA"": 60}",ml\gold_dd2\configs\gdd2p_oos_gdd10_12_20260816121804_a973ef.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_12_20260816121804_a973ef_deals.csv,2016.06.21,2021.06.20,2026-08-16T03:18:04+00:00,2026-08-16T03:19:04+00:00,60.635,
a6630418d3a243cd99316d5ef16935ab,gdd2p_is_gdd10_13_20260816121904_a66304,GDD10_13,pb_ema_pair,IS,GOLD2,OK,IS_SURVIVOR_TRADEOFF,NOT_CLEARLY_INFERIOR,"IS net=2604.21 (1.0720x), PF=2.0111 (1.0126x), DD=13.0439% (1.0601x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2604.21,2.0111,13.0439,310,620,1D824519239AB0203425FBA09AF51102C6A4335D18F922452A8AF4A18A64F6E8,0.01|0.02,0.01|0.02,True,136,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 18, ""GoldLabPBSlowEMA"": 54}",ml\gold_dd2\configs\gdd2p_is_gdd10_13_20260816121904_a66304.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_13_20260816121904_a66304_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:19:04+00:00,2026-08-16T03:20:15+00:00,70.526,
92b03572fe4e4f3186241a39d1637a13,gdd2p_oos_gdd10_13_20260816122015_92b035,GDD10_13,pb_ema_pair,OOS,GOLD2,OK,OOS_REJECT,ADOPTION_CONDITION_FAILED,"OOS net=627.80 (0.9699x), PF=1.4611 (0.9815x), DD=14.0555% (1.1705x); baseline net=647.28, PF=1.4886, DD=12.0079%",0,627.8,1.4611,14.0555,318,636,B3AFDA55A306D611911CEEDC6D3836F4AC6D146F96B5FFCDF3DA1A500DAF9AF1,0.01|0.02,0.01|0.02,True,104,532,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 18, ""GoldLabPBSlowEMA"": 54}",ml\gold_dd2\configs\gdd2p_oos_gdd10_13_20260816122015_92b035.yaml,ml\gold_dd2\deals\gdd2p_oos_gdd10_13_20260816122015_92b035_deals.csv,2016.06.21,2021.06.20,2026-08-16T03:20:15+00:00,2026-08-16T03:21:05+00:00,50.567,
77d4e3740efc47c8b9268e44f7e73913,gdd2p_is_gdd10_14_20260816122105_77d4e3,GDD10_14,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,BASELINE_EQUIVALENT,"IS net=2429.34 (1.0000x), PF=1.9860 (1.0000x), DD=12.3039% (1.0000x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2429.34,1.986,12.3039,305,610,EF56DBFF7FED514534ED5228C911125D188928B810FCD8541C5174F45FDC2331,0.01|0.02,0.01|0.02,True,126,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 20, ""GoldLabPBSlowEMA"": 50}",ml\gold_dd2\configs\gdd2p_is_gdd10_14_20260816122105_77d4e3.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_14_20260816122105_77d4e3_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:21:05+00:00,2026-08-16T03:22:16+00:00,70.481,
f755ad67331f41999c7fb406d5015ee1,gdd2p_is_gdd10_15_20260816122216_f755ad,GDD10_15,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,BASELINE_EQUIVALENT,"IS net=2429.34 (1.0000x), PF=1.9860 (1.0000x), DD=12.3039% (1.0000x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2429.34,1.986,12.3039,305,610,EF56DBFF7FED514534ED5228C911125D188928B810FCD8541C5174F45FDC2331,0.01|0.02,0.01|0.02,True,126,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 20, ""GoldLabPBSlowEMA"": 60}",ml\gold_dd2\configs\gdd2p_is_gdd10_15_20260816122216_f755ad.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_15_20260816122216_f755ad_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:22:16+00:00,2026-08-16T03:23:31+00:00,75.512,
816f419434c94a4cb82bc3398b9c7102,gdd2p_is_gdd10_16_20260816122331_816f41,GDD10_16,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,DOMINATED,"IS net=2412.40 (0.9930x), PF=1.9725 (0.9932x), DD=12.4789% (1.0142x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2412.4,1.9725,12.4789,306,612,E960D3AEDA19308D11CA127880F06BED66D9EC8640D22474AA9AA883E5B313FD,0.01|0.02,0.01|0.02,True,128,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 20, ""GoldLabPBSlowEMA"": 75}",ml\gold_dd2\configs\gdd2p_is_gdd10_16_20260816122331_816f41.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_16_20260816122331_816f41_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:23:31+00:00,2026-08-16T03:24:47+00:00,75.416,
122c77a0594744c1804e5001f8c503ae,gdd2p_is_gdd10_17_20260816122447_122c77,GDD10_17,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,DOMINATED,"IS net=2340.92 (0.9636x), PF=1.9755 (0.9947x), DD=17.7473% (1.4424x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2340.92,1.9755,17.7473,297,594,209F941CABF71CFA6A90CB7175417B35A53744817910B50B2F6C5C93CB224FA7,0.01|0.02,0.01|0.02,True,110,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 25, ""GoldLabPBSlowEMA"": 60}",ml\gold_dd2\configs\gdd2p_is_gdd10_17_20260816122447_122c77.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_17_20260816122447_122c77_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:24:47+00:00,2026-08-16T03:25:57+00:00,70.415,
f30757f82e264d96a581e703147186c7,gdd2p_is_gdd10_18_20260816122557_f30757,GDD10_18,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,DOMINATED,"IS net=2387.73 (0.9829x), PF=1.9808 (0.9974x), DD=18.0161% (1.4643x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2387.73,1.9808,18.0161,301,602,22EBA6DDD2E651C432F67028BFA963BF64737AB61EEF3B4630C47CF858D73138,0.01|0.02,0.01|0.02,True,118,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 25, ""GoldLabPBSlowEMA"": 75}",ml\gold_dd2\configs\gdd2p_is_gdd10_18_20260816122557_f30757.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_18_20260816122557_f30757_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:25:57+00:00,2026-08-16T03:27:08+00:00,70.406,
7820926d1be44c33a924571f3bbdfad1,gdd2p_is_gdd10_19_20260816122708_782092,GDD10_19,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,DOMINATED,"IS net=2099.56 (0.8643x), PF=1.8936 (0.9535x), DD=15.9139% (1.2934x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2099.56,1.8936,15.9139,295,590,8214273B8F9825E7C4AC05DE268C2A0107407D69B765CFB61ADAA445D74ED1CC,0.01|0.02,0.01|0.02,True,106,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 30, ""GoldLabPBSlowEMA"": 75}",ml\gold_dd2\configs\gdd2p_is_gdd10_19_20260816122708_782092.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_19_20260816122708_782092_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:27:08+00:00,2026-08-16T03:28:18+00:00,70.418,
17b7f7f06c8d4b6282997f9e4af7e38b,gdd2p_is_gdd10_20_20260816122818_17b7f7,GDD10_20,pb_ema_pair,IS,GOLD2,OK,IS_REJECT,DOMINATED,"IS net=2154.43 (0.8868x), PF=1.8749 (0.9441x), DD=19.5474% (1.5887x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,2154.43,1.8749,19.5474,303,606,266DF8B2391E105A6EFEF700EE5E6F9B16357A2220942FE7DBB09F01862C6A4B,0.01|0.02,0.01|0.02,True,122,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBFastEMA"": 30, ""GoldLabPBSlowEMA"": 100}",ml\gold_dd2\configs\gdd2p_is_gdd10_20_20260816122818_17b7f7.yaml,ml\gold_dd2\deals\gdd2p_is_gdd10_20_20260816122818_17b7f7_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:28:18+00:00,2026-08-16T03:29:28+00:00,70.411,
c3f31b398c7e4ba380cb816067692047,gdd2p_is_gdd11_01_20260816122929_c3f31b,GDD11_01,pb_trend_ma,IS,GOLD2,OK,IS_REJECT,DOMINATED,"IS net=1325.82 (0.5458x), PF=1.3225 (0.6659x), DD=20.8421% (1.6939x); baseline net=2429.34, PF=1.9860, DD=12.3039%",0,1325.82,1.3225,20.8421,374,748,A59E19666ACB16E4C6C071FFB3DFBE81F6D82467CAE7FC238E93C47CF272AB4E,0.01|0.02,0.01|0.02,True,264,484,0,0,0,True,,A4FC5AEB6551F53A6903274CAEA0B505CC3DA1C868E6A36C5626EEEE33FA795B,"{""GoldLabPBTrendMA"": 50}",ml\gold_dd2\configs\gdd2p_is_gdd11_01_20260816122929_c3f31b.yaml,ml\gold_dd2\deals\gdd2p_is_gdd11_01_20260816122929_c3f31b_deals.csv,2021.06.21,2026.06.20,2026-08-16T03:29:29+00:00,2026-08-16T03:30:44+00:00,75.412,
