attempt_id,run_id,proposal_id,id,family,classification,window,scope,from_date,to_date,crypto_included,status,decision,gate_code,reason,returncode,net_jpy,pf_jpy,dd_amount_jpy,dd_jpy,deal_rows,effective_lots,baseline_lots,lot_step_verified,eth_present,eth_rows,funding_present,funding_rows,bfx_present,bfx_rows,magic_gate_pass,parameter_json,equity_log_file,config_file,started_at,finished_at,elapsed_seconds,error
2142f31ffb844c8ba6d0efd24f2eb7d6,gdda_is_gdd12_09_20260814232821_2142f3,GDD12_09,GDD12_09,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":13}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
e4c2ffa622ce4572933a96dd54936bbf,gdda_is_gdd12_10_20260814232821_e4c2ff,GDD12_10,GDD12_10,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":14}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
0ffb2a6a1c5e483e86ce1903f580c7c4,gdda_is_gdd12_11_20260814232821_0ffb2a,GDD12_11,GDD12_11,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":15}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
20b85851fbf742dd9eb8ce90307d9898,gdda_is_gdd12_12_20260814232821_20b858,GDD12_12,GDD12_12,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":16}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
49054d9511734ff1baca4b4d10edc515,gdda_is_gdd12_13_20260814232821_49054d,GDD12_13,GDD12_13,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":17}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
6ef62df718534435b504511e2039d823,gdda_is_gdd12_14_20260814232821_6ef62d,GDD12_14,GDD12_14,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":18}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
f15851d0d0fb4372b3eca9a4ac337733,gdda_is_gdd12_15_20260814232821_f15851,GDD12_15,GDD12_15,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":19}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
29db5572b5c14118a0b3b09acd53a486,gdda_is_gdd12_16_20260814232821_29db55,GDD12_16,GDD12_16,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":20}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
ea3c4328ce27411abbb833ad1b854ffc,gdda_is_gdd12_17_20260814232821_ea3c43,GDD12_17,GDD12_17,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":21}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
373b495ddf7e4ccd9e71469521a8ef6e,gdda_is_gdd12_18_20260814232821_373b49,GDD12_18,GDD12_18,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":22}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
977a958492a24cd78154027b6a4fc17b,gdda_is_gdd12_19_20260814232821_977a95,GDD12_19,GDD12_19,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":23}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
1087e4cf2309497d99563f09098194b2,gdda_is_gdd12_20_20260814232821_1087e4,GDD12_20,GDD12_20,pb_adx_period,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_adx_period,,,,,,,,,,,,,,,,,"{""GoldLabPBADXPeriod"":24}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_adx_period')
e913763227ce4b74b871ebfe060a29ca,gdda_is_gdd13_01_20260814232821_e91376,GDD13_01,GDD13_01,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.05}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
c64ca5dd235c42fc83ff26e08a3d9a4d,gdda_is_gdd13_02_20260814232821_c64ca5,GDD13_02,GDD13_02,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.1}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
1bb633cbe29847ff8001f259465bdb45,gdda_is_gdd13_03_20260814232821_1bb633,GDD13_03,GDD13_03,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.15}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
546b4dc9255348169f1629fc40557003,gdda_is_gdd13_04_20260814232821_546b4d,GDD13_04,GDD13_04,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.2}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
afb29d9ab0f74957b120ce3189a083af,gdda_is_gdd13_05_20260814232821_afb29d,GDD13_05,GDD13_05,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.25}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
78fa7126f470415b9d01162d38427416,gdda_is_gdd13_06_20260814232821_78fa71,GDD13_06,GDD13_06,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.3}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
51de6ab58956473d9badc5228d5d748f,gdda_is_gdd13_07_20260814232821_51de6a,GDD13_07,GDD13_07,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.35}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
00829f9a79ae41b09cb5e3c195af3e66,gdda_is_gdd13_08_20260814232821_00829f,GDD13_08,GDD13_08,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.4}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
c886449dbd1a461cac6d7153a451c08d,gdda_is_gdd13_09_20260814232821_c88644,GDD13_09,GDD13_09,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.45}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
19dce0e39ba94cd0a8c0ba7c2775641d,gdda_is_gdd13_10_20260814232821_19dce0,GDD13_10,GDD13_10,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.5}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
138210cef3b141c981bde1d5d7f96354,gdda_is_gdd13_11_20260814232821_138210,GDD13_11,GDD13_11,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.55}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
ab19cc00fbce4c9fa57d9656dda83e07,gdda_is_gdd13_12_20260814232821_ab19cc,GDD13_12,GDD13_12,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.6}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
be86d71f0cb7421687310f65ea946bc6,gdda_is_gdd13_13_20260814232821_be86d7,GDD13_13,GDD13_13,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.65}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
0b82c15e0a58454d82295a90ee6f5715,gdda_is_gdd13_14_20260814232821_0b82c1,GDD13_14,GDD13_14,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.7}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
17cef61c871d451e91415cdf7532786c,gdda_is_gdd13_15_20260814232821_17cef6,GDD13_15,GDD13_15,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.75}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
544943d2972d4b818c0b21540bf04fd9,gdda_is_gdd13_16_20260814232821_544943,GDD13_16,GDD13_16,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.8}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
70386827f85d442cb72a2f4109e6cb44,gdda_is_gdd13_17_20260814232821_703868,GDD13_17,GDD13_17,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.85}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
d8aa11b6f4b649e296dfe67717117ac0,gdda_is_gdd13_18_20260814232821_d8aa11,GDD13_18,GDD13_18,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.9}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
c8e69a8ef63241ac8e5c8ed72af81f77,gdda_is_gdd13_19_20260814232821_c8e69a,GDD13_19,GDD13_19,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":0.95}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
dde91853a8a94c069bf6e401400d843c,gdda_is_gdd13_20_20260814232821_dde918,GDD13_20,GDD13_20,pb_candle_body,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,,,,,,,,,,"{""GoldLabPBCandleBodyMin"":1.0}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_candle_body')
eb5c5872dfa74a8eb71bb707d44c4785,gdda_is_gdd14_01_20260814232821_eb5c58,GDD14_01,GDD14_01,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.05}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
8aacdd3a608b4994bbe7671ceeed16a8,gdda_is_gdd14_02_20260814232821_8aacdd,GDD14_02,GDD14_02,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.1}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
eb822914bbb443ad9275607dccfda238,gdda_is_gdd14_03_20260814232821_eb8229,GDD14_03,GDD14_03,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.15}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
bd3a55cac80544868d94566a89860700,gdda_is_gdd14_04_20260814232821_bd3a55,GDD14_04,GDD14_04,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.2}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
0d28be16bf484dd0b41e0403f29eb146,gdda_is_gdd14_05_20260814232821_0d28be,GDD14_05,GDD14_05,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.25}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
aa521381d5f544c38c4e3e57e43fe81b,gdda_is_gdd14_06_20260814232821_aa5213,GDD14_06,GDD14_06,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.3}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
8a473d5d7312450b960d77ba9f4f5efc,gdda_is_gdd14_07_20260814232821_8a473d,GDD14_07,GDD14_07,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.35}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
f9d7e72965bc46919f3fd260ef7e5e27,gdda_is_gdd14_08_20260814232821_f9d7e7,GDD14_08,GDD14_08,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.4}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
44f8e07b283047c1b2228f666d73b632,gdda_is_gdd14_09_20260814232821_44f8e0,GDD14_09,GDD14_09,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.45}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
af3ccd0aa31d4e20895b8a0f3c8a0f56,gdda_is_gdd14_10_20260814232821_af3ccd,GDD14_10,GDD14_10,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.5}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
30056e30a31049db94f23d2bb2acf484,gdda_is_gdd14_11_20260814232821_30056e,GDD14_11,GDD14_11,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.55}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
2c4b9c71f43d4dbca3986ed4d0c30a13,gdda_is_gdd14_12_20260814232821_2c4b9c,GDD14_12,GDD14_12,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.6}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
356379d96249426b9b2a008cfc3bc84a,gdda_is_gdd14_13_20260814232821_356379,GDD14_13,GDD14_13,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.65}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
221e6364f279419080bd345c7c18b3e1,gdda_is_gdd14_14_20260814232821_221e63,GDD14_14,GDD14_14,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.7}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
3c0ef3ff2c544713b51b32d36174f1ae,gdda_is_gdd14_15_20260814232821_3c0ef3,GDD14_15,GDD14_15,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.75}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
5baf6b3527b44257b7f0cb81f3b00614,gdda_is_gdd14_16_20260814232821_5baf6b,GDD14_16,GDD14_16,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.8}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
ff20a9b8cdd54ccdb8c0fee6d0f57d07,gdda_is_gdd14_17_20260814232821_ff20a9,GDD14_17,GDD14_17,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.85}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
135bb2e430b040e2b64a2b33a590189b,gdda_is_gdd14_18_20260814232821_135bb2,GDD14_18,GDD14_18,pb_close_location,(2)軽微なコード変更,IS,GOLD2,,,,UNVERIFIED,UNVERIFIED_EA_INPUT,EA_IMPLEMENTATION_MISSING,family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,,,,,,,,,,"{""GoldLabPBCloseLocationMin"":0.9}",,,2026-08-14T14:28:21+00:00,2026-08-14T14:28:21+00:00,0.001,NotImplementedError('family has no verified SIMVERIFY activation: pb_close_location')
